,date,transect,spp,location_cm,height_cm,demographic,flower,year
12981,4/11/2023,t75,AMDU2,6174,18,S,0,2023
12982,4/11/2023,t75,AMDU2,6199,22,S,0,2023
12983,4/11/2023,t75,AMDU2,6226,1,D,0,2023
12984,4/11/2023,t75,AMDU2,6257,8,D,0,2023
12985,4/11/2023,t75,AMDU2,6382,5,D,0,2023
12986,4/11/2023,t75,AMDU2,6805,19,D,0,2023
12987,4/11/2023,t75,YUSC2,6996,14,D,0,2023
12988,4/11/2023,t75,LATR2,7046,9,Y,0,2023
12989,4/11/2023,t75,AMDU2,7187,10,D,0,2023
12990,4/11/2023,t75,LATR2,7283,14,D,0,2023
12991,4/11/2023,t75,LATR2,7422,9,Y,0,2023
12992,4/11/2023,t75,LATR2,7811,16,M,0,2023
12993,4/11/2023,t75,AMDU2,8021,6,D,0,2023
12994,4/11/2023,t75,YUSC2,8509,9,D,0,2023
12995,4/11/2023,t75,LATR2,9122,25,Y,0,2023
12996,4/11/2023,t75,KRER,9260,27,M,0,2023
12997,4/11/2023,t75,AMDU2,9442,3,D,0,2023
12998,4/11/2023,t75,AMDU2,9640,20,D,0,2023
12999,4/11/2023,t75,AMDU2,9665,39,S,0,2023
13000,4/11/2023,t75,AMDU2,9708,3,D,0,2023
13001,4/11/2023,t75,AMDU2,9979,4,D,0,2023
13002,4/11/2023,t76,AMDU2,438,9,D,0,2023
13003,4/11/2023,t76,LATR2,481,4,D,0,2023
13004,4/11/2023,t76,AMDU2,717,1,D,0,2023
13005,4/11/2023,t76,LATR2,764,5,D,0,2023
13006,4/11/2023,t76,LATR2,794,6,D,0,2023
13007,4/11/2023,t76,AMDU2,1017,16,D,0,2023
13008,4/11/2023,t76,AMDU2,1044,10,D,0,2023
13009,4/11/2023,t76,AMDU2,1075,6,D,0,2023
13010,4/11/2023,t76,LATR2,1950,6,D,0,2023
13011,4/11/2023,t76,AMDU2,2211,3,D,0,2023
13012,4/11/2023,t76,AMDU2,2248,4,D,0,2023
13013,4/11/2023,t76,AMDU2,2459,4,D,0,2023
13014,4/11/2023,t76,LATR2,2695,7,D,0,2023
13015,4/11/2023,t76,AMDU2,2920,27,D,0,2023
13016,4/11/2023,t76,KRER,2971,5,S,0,2023
13017,4/11/2023,t76,KRER,2930,20,S,0,2023
13018,4/11/2023,t76,AMDU2,3157,11,D,0,2023
13019,4/11/2023,t76,KRER,3264,37,S,0,2023
13020,4/11/2023,t76,AMDU2,3447,1,D,0,2023
13021,4/11/2023,t76,AMDU2,3520,3,D,0,2023
13022,4/11/2023,t76,AMDU2,3762,6,D,0,2023
13023,4/11/2023,t76,AMDU2,3788,8,D,0,2023
13024,4/11/2023,t76,AMDU2,3930,4,D,0,2023
13025,4/11/2023,t76,AMDU2,4090,1,D,0,2023
13026,4/11/2023,t76,LATR2,4187,6,D,0,2023
13027,4/11/2023,t76,AMDU2,4387,2,D,0,2023
13028,4/11/2023,t76,LATR2,5037,6,D,0,2023
13029,4/11/2023,t76,AMDU2,5560,4,D,0,2023
13030,4/11/2023,t76,LATR2,5951,39,S,0,2023
13031,4/11/2023,t76,LATR2,5992,50,M,0,2023
13032,4/11/2023,t76,LATR2,5993,1,D,0,2023
13033,4/11/2023,t76,LATR2,6122,21,Y,0,2023
13034,4/11/2023,t76,AMDU2,6199,10,D,0,2023
13035,4/11/2023,t76,LATR2,6650,1,D,0,2023
13036,4/11/2023,t76,LATR2,6727,28,Y,0,2023
13037,4/11/2023,t76,AMDU2,7238,6,D,0,2023
13038,4/11/2023,t76,LATR2,7492,33,M,0,2023
13039,4/11/2023,t76,YUSC2,7560,30,S,0,2023
13040,4/11/2023,t76,LATR2,8162,1,Y,0,2023
13041,4/11/2023,t76,YUSC2,8750,5,D,0,2023
13042,4/11/2023,t76,AMDU2,8901,3,D,0,2023
13043,4/12/2023,t77,AMDU2,46,40,S,0,2023
13044,4/12/2023,t77,LATR2,263,16,D,0,2023
13045,4/12/2023,t77,LATR2,1308,3,D,0,2023
13046,4/12/2023,t77,AMDU2,1524,2,D,0,2023
13047,4/12/2023,t77,LATR2,1893,5,D,0,2023
13048,4/12/2023,t77,LATR2,2075,1,D,0,2023
13049,4/12/2023,t77,LATR2,2047,2,D,0,2023
13050,4/12/2023,t77,ACSH,2835,44,S,0,2023
13051,4/12/2023,t77,AMDU2,3274,17,D,0,2023
13052,4/12/2023,t77,AMDU2,3649,4,D,0,2023
13053,4/12/2023,t77,AMDU2,4174,1,D,0,2023
13054,4/12/2023,t77,KRER,4828,17,S,0,2023
13055,4/12/2023,t77,AMDU2,4990,9,D,0,2023
13056,4/12/2023,t77,LATR2,5115,2,D,0,2023
13057,4/12/2023,t77,EPNE,5183,5,D,0,2023
13058,4/12/2023,t77,EPNE,5194,26,M,0,2023
13059,4/12/2023,t77,AMDU2,6697,2,D,0,2023
13060,4/12/2023,t77,AMDU2,6721,1,D,0,2023
13061,4/12/2023,t77,AMDU2,6927,6,D,0,2023
13062,4/12/2023,t77,AMDU2,7056,35,S,0,2023
13063,4/12/2023,t77,AMDU2,7182,17,D,0,2023
13064,4/12/2023,t77,AMDU2,7329,32,D,0,2023
13065,4/12/2023,t77,ACSH,7584,34,S,0,2023
13066,4/12/2023,t77,AMDU2,7596,34,M,0,2023
13067,4/12/2023,t77,AMDU2,7804,14,D,0,2023
13068,4/12/2023,t77,AMDU2,8855,45,S,0,2023
13069,4/12/2023,t77,LATR2,9030,8,D,0,2023
13070,4/12/2023,t77,AMDU2,9136,27,S,0,2023
13071,4/12/2023,t77,OPBA2,9281,7,D,0,2023
13072,4/12/2023,t77,LATR2,9285,40,M,0,2023
13073,4/12/2023,t77,AMDU2,9477,39,S,0,2023
13074,4/12/2023,t77,AMDU2,9568,4,D,0,2023
13075,4/12/2023,t78,YUSC2,496,17,D,0,2023
13076,4/12/2023,t78,KRER,693,8,D,0,2023
13077,4/12/2023,t78,AMDU2,874,10,D,0,2023
13078,4/12/2023,t78,AMDU2,895,7,D,0,2023
13079,4/12/2023,t78,LATR2,1271,55,M,0,2023
13080,4/12/2023,t78,LATR2,2176,10,M,0,2023
13081,4/12/2023,t78,LATR2,2230,4,D,0,2023
13082,4/12/2023,t78,LATR2,2403,6,D,0,2023
13083,4/12/2023,t78,AMDU2,2467,5,D,0,2023
13084,4/12/2023,t78,LATR2,3244,13,D,0,2023
13085,4/12/2023,t78,AMDU2,3401,3,D,0,2023
13086,4/12/2023,t78,YUSC2,3763,13,D,0,2023
13087,4/12/2023,t78,LATR2,3957,11,Y,0,2023
13088,4/12/2023,t78,LYAN,4499,30,M,0,2023
13089,4/12/2023,t78,KRER,4513,11,Y,0,2023
13090,4/12/2023,t78,YUSC2,4793,9,M,0,2023
13091,4/12/2023,t78,AMDU2,5270,4,D,0,2023
13092,4/12/2023,t78,LATR2,5557,8,D,0,2023
13093,4/12/2023,t78,AMDU2,5851,2,D,0,2023
13094,4/12/2023,t78,AMDU2,6046,1,D,0,2023
13095,4/12/2023,t78,AMDU2,6087,9,D,0,2023
13096,4/12/2023,t78,LATR2,6237,41,M,0,2023
13097,4/12/2023,t78,LATR2,7141,6,D,0,2023
13098,4/12/2023,t78,YUSC2,8550,54,Y,0,2023
13099,4/12/2023,t78,SAME,9086,29,S,0,2023
13100,4/12/2023,t78,SAME,9237,39,S,0,2023
13101,4/12/2023,t78,SAME,9252,17,D,0,2023
13102,4/12/2023,t78,SAME,9253,16,Y,0,2023
13103,4/12/2023,t78,SAME,9299,44,M,0,2023
13104,4/12/2023,t78,SAME,9290,60,M,0,2023
13105,4/12/2023,t78,SAME,9322,12,Y,0,2023
13106,4/12/2023,t78,SAME,9338,19,Y,0,2023
13107,4/12/2023,t78,SAME,9367,24,M,0,2023
13108,4/12/2023,t78,SAME,9386,39,Y,0,2023
13109,4/12/2023,t78,SAME,9398,22,Y,0,2023
13110,4/12/2023,t78,SAME,9431,17,Y,0,2023
13111,4/12/2023,t78,SAME,9442,15,Y,0,2023
13112,4/12/2023,t78,SAME,9450,21,Y,0,2023
13113,4/12/2023,t78,SAME,9455,15,Y,0,2023
13114,4/12/2023,t78,SAME,9479,19,Y,0,2023
13115,4/12/2023,t78,SAME,9438,6,D,0,2023
13116,4/12/2023,t78,SAME,9514,21,Y,0,2023
13117,4/12/2023,t78,SAME,9532,7,Y,0,2023
13118,4/12/2023,t78,SAME,9438,8,Y,0,2023
13119,4/12/2023,t78,SAME,9547,13,Y,0,2023
13120,4/12/2023,t78,SAME,9576,20,Y,0,2023
13121,4/12/2023,t78,SAME,9596,14,Y,0,2023
13122,4/12/2023,t78,SAME,9601,16,Y,0,2023
13123,4/12/2023,t78,SAME,9613,16,Y,0,2023
13124,4/12/2023,t78,SAME,9614,13,Y,0,2023
13125,4/12/2023,t78,SAME,9621,17,Y,0,2023
13126,4/12/2023,t78,SAME,9630,21,Y,0,2023
13127,4/12/2023,t78,SAME,9630,9,Y,0,2023
13128,4/12/2023,t78,SAME,9648,29,Y,0,2023
13129,4/12/2023,t78,SAME,9648,79,M,0,2023
13130,4/12/2023,t78,SAME,9666,15,Y,0,2023
13131,4/12/2023,t78,SAME,9671,27,Y,0,2023
13132,4/12/2023,t78,LATR2,9679,17,Y,0,2023
13133,4/12/2023,t78,SAME,9753,29,D,0,2023
13134,4/12/2023,t78,SAME,9757,40,Y,0,2023
13135,4/12/2023,t78,SAME,9769,16,Y,0,2023
13136,4/12/2023,t78,SAME,9806,11,Y,0,2023
13137,4/12/2023,t78,SAME,9838,7,Y,0,2023
13138,4/12/2023,t78,SAME,9851,9,Y,0,2023
13139,4/12/2023,t78,SAME,9856,14,Y,0,2023
13140,4/12/2023,t78,SAME,9859,2,Y,0,2023
13141,4/12/2023,t78,SAME,9862,1,Y,0,2023
13142,4/12/2023,t78,SAME,9868,7,Y,0,2023
13143,4/12/2023,t78,SAME,9887,9,Y,0,2023
13144,4/12/2023,t78,SAME,9907,26,Y,0,2023
13145,4/12/2023,t79,AMDU2,505,6,D,0,2023
13146,4/12/2023,t79,AMDU2,554,10,D,0,2023
13147,4/12/2023,t79,YUSC2,740,9,D,0,2023
13148,4/12/2023,t79,AMDU2,905,3,D,0,2023
13149,4/12/2023,t79,YUSC2,1020,1,D,0,2023
13150,4/12/2023,t79,LATR2,2184,66,M,0,2023
13151,4/12/2023,t79,LATR2,2220,12,D,0,2023
13152,4/12/2023,t79,AMDU2,3122,1,D,0,2023
13153,4/12/2023,t79,AMDU2,3134,2,D,0,2023
13154,4/12/2023,t79,AMDU2,3149,10,D,0,2023
13155,4/12/2023,t79,LATR2,3836,44,Y,0,2023
13156,4/12/2023,t79,AMDU2,3855,5,D,0,2023
13157,4/12/2023,t79,LATR2,5133,11,D,0,2023
13158,4/12/2023,t79,LATR2,5144,12,Y,0,2023
13159,4/12/2023,t79,LATR2,5160,14,D,0,2023
13160,4/12/2023,t79,ERIN4,5222,6,Y,0,2023
13161,4/12/2023,t79,SPAM2,5233,22,M,0,2023
13162,4/12/2023,t79,SPAM2,5260,10,M,0,2023
13163,4/12/2023,t79,LATR2,5305,8,D,0,2023
13164,4/12/2023,t79,ERIN4,5349,2,Y,0,2023
13165,4/12/2023,t79,AMDU2,5403,26,Y,0,2023
13166,4/12/2023,t79,AMDU2,5674,2,D,0,2023
13167,4/12/2023,t79,LATR2,5701,5,D,0,2023
13168,4/12/2023,t79,AMDU2,5902,9,D,0,2023
13169,4/12/2023,t79,LYAN,6085,34,S,0,2023
13170,4/12/2023,t79,LYAN,6093,51,M,0,2023
13171,4/12/2023,t79,LATR2,6371,4,S,0,2023
13172,4/12/2023,t16,AMDU2,110,44,M,0,2023
13173,4/12/2023,t16,LATR2,122,6,D,0,2023
13174,4/12/2023,t16,LATR2,310,17,D,0,2023
13175,4/12/2023,t16,AMDU2,317,4,D,0,2023
13176,4/12/2023,t16,LATR2,379,19,D,0,2023
13177,4/12/2023,t16,LATR2,630,27,D,0,2023
13178,4/12/2023,t16,LATR2,684,25,D,0,2023
13179,4/12/2023,t16,LATR2,701,22,D,0,2023
13180,4/12/2023,t16,LATR2,730,37,D,0,2023
13181,4/12/2023,t16,AMDU2,768,1,D,0,2023
13182,4/12/2023,t16,LATR2,1294,7,D,0,2023
13183,4/12/2023,t16,LATR2,1365,4,D,0,2023
13184,4/12/2023,t16,LATR2,1490,13,D,0,2023
13185,4/12/2023,t16,AMDU2,1625,27,D,0,2023
13186,4/12/2023,t16,SPAM2,1633,14,M,0,2023
13187,4/12/2023,t16,AMDU2,1662,12,Y,0,2023
13188,4/12/2023,t16,AMDU2,1670,8,Y,0,2023
13189,4/12/2023,t16,LATR2,1688,6,Y,0,2023
13190,4/12/2023,t16,VIPA14,1697,14,Y,0,2023
13191,4/12/2023,t16,AMDU2,1811,9,D,0,2023
13192,4/12/2023,t16,VIPA14,1860,4,Y,0,2023
13193,4/12/2023,t16,VIPA14,1863,2,Y,0,2023
13194,4/12/2023,t16,AMDU2,2009,1,D,0,2023
13195,4/12/2023,t16,LATR2,2130,16,D,0,2023
13196,4/12/2023,t16,LATR2,2180,53,M,0,2023
13197,4/12/2023,t16,LATR2,2172,27,Y,0,2023
13198,4/12/2023,t16,LATR2,2199,41,M,0,2023
13199,4/12/2023,t16,YUSC2,2535,14,D,0,2023
13200,4/12/2023,t16,LYAN,2551,4,D,0,2023
13201,4/12/2023,t16,AMDU2,2653,6,D,0,2023
13202,4/12/2023,t16,AMDU2,2662,1,Y,0,2023
13203,4/12/2023,t16,SPAM2,2837,10,M,0,2023
13204,4/12/2023,t16,LYAN,3098,19,S,0,2023
13205,4/12/2023,t16,STPA4,3460,21,Y,0,2023
13206,4/12/2023,t16,PLRI3,3615,7,Y,0,2023
13207,4/12/2023,t16,SAME,3634,16,Y,0,2023
13208,4/12/2023,t16,SPAM2,3639,15,M,0,2023
13209,4/12/2023,t16,SAME,3677,1,D,0,2023
13210,4/12/2023,t16,LATR2,3702,10,D,0,2023
13211,4/12/2023,t16,SAME,3854,4,D,0,2023
13212,4/12/2023,t16,YUSC2,4735,21,Y,0,2023
13213,4/12/2023,t16,YUSC2,4780,24,D,0,2023
13214,4/12/2023,t16,LATR2,9804,28,Y,0,2023
13215,4/12/2023,t16,LATR2,9832,38,Y,0,2023
13216,4/12/2023,t80,YUSC2,572,104,M,0,2023
13217,4/12/2023,t80,AMDU2,1095,3,D,0,2023
13218,4/12/2023,t80,AMDU2,1121,2,D,0,2023
13219,4/12/2023,t80,AMDU2,1235,6,D,0,2023
13220,4/12/2023,t80,YUSC2,1461,23,D,0,2023
13221,4/12/2023,t80,YUSC2,1481,42,S,0,2023
13222,4/12/2023,t80,LATR2,2398,38,S,0,2023
13223,4/12/2023,t80,LATR2,2418,34,S,0,2023
13224,4/12/2023,t80,LATR2,2479,24,D,0,2023
13225,4/12/2023,t80,LATR2,3516,2,D,0,2023
13226,4/12/2023,t80,LATR2,4498,4,D,0,2023
13227,4/12/2023,t80,LATR2,4729,27,D,0,2023
13228,4/12/2023,t80,LATR2,4837,14,D,0,2023
13229,4/12/2023,t80,AMDU2,5188,1,D,0,2023
13230,4/12/2023,t80,LATR2,5304,32,D,0,2023
13231,4/12/2023,t80,LATR2,5570,27,D,0,2023
13232,4/12/2023,t80,AMDU2,5764,2,D,0,2023
13233,4/12/2023,t80,YUSC2,6406,144,M,0,2023
13234,4/12/2023,t80,AMDU2,6937,4,D,0,2023
13235,4/12/2023,t80,AMDU2,6933,17,S,0,2023
13236,4/12/2023,t80,AMDU2,7306,2,D,0,2023
13237,4/12/2023,t80,AMDU2,7425,3,D,0,2023
13238,4/12/2023,t80,AMDU2,7468,6,D,0,2023
13239,4/12/2023,t80,AMDU2,8107,4,D,0,2023
13240,4/12/2023,t80,LATR2,8151,2,D,0,2023
13241,4/12/2023,t80,AMDU2,8186,11,D,0,2023
13242,4/12/2023,t80,LATR2,8399,49,M,0,2023
13243,4/12/2023,t80,LATR2,8418,50,M,0,2023
13244,4/12/2023,t80,LATR2,9190,44,M,0,2023
13245,4/12/2023,t80,LATR2,9194,49,M,0,2023
13246,4/12/2023,t80,LATR2,9381,3,D,0,2023
13247,4/13/2023,t15,AMDU2,933,5,D,0,2023
13248,4/13/2023,t15,AMDU2,1149,4,D,0,2023
13249,4/13/2023,t15,EPNE,1199,1,D,0,2023
13250,4/13/2023,t15,EPNE,1269,7,D,0,2023
13251,4/13/2023,t15,EPNE,3134,22,Y,0,2023
13252,4/13/2023,t15,EPNE,3159,40,M,0,2023
13253,4/13/2023,t15,LATR2,4825,25,Y,0,2023
13254,4/13/2023,t15,LATR2,5190,6,D,0,2023
13255,4/13/2023,t15,LATR2,5192,5,D,0,2023
13256,4/13/2023,t15,AMDU2,6170,14,S,0,2023
13257,4/13/2023,t15,LATR2,6244,19,S,0,2023
13258,4/13/2023,t15,LATR2,6939,20,D,0,2023
13259,4/13/2023,t15,DEPA,7481,17,M,0,2023
13260,4/13/2023,t15,AMDU2,8108,10,Y,0,2023
13261,4/13/2023,t15,EPNE,8350,15,M,0,2023
13262,4/13/2023,t15,AMDU2,8519,5,D,0,2023
13263,4/13/2023,t15,AMDU2,8804,6,D,0,2023
13264,4/13/2023,t15,EPNE,9993,8,D,0,2023
13265,4/13/2023,t81,LATR2,288,28,D,0,2023
13266,4/13/2023,t81,LATR2,306,14,D,0,2023
13267,4/13/2023,t81,LATR2,1293,20,D,0,2023
13268,4/13/2023,t81,LATR2,1319,22,D,0,2023
13269,4/13/2023,t81,SPAM2,1587,22,M,0,2023
13270,4/13/2023,t81,LATR2,1672,24,Y,0,2023
13271,4/13/2023,t81,LATR2,1685,13,D,0,2023
13272,4/13/2023,t81,YUSC2,1770,9,D,0,2023
13273,4/13/2023,t81,SPAM2,1806,40,M,0,2023
13274,4/13/2023,t81,SAME,1889,31,Y,0,2023
13275,4/13/2023,t81,SAME,1892,3,Y,0,2023
13276,4/13/2023,t81,SAME,1916,11,Y,0,2023
13277,4/13/2023,t81,SAME,1925,26,Y,0,2023
13278,4/13/2023,t81,SAME,1928,13,Y,0,2023
13279,4/13/2023,t81,SAME,1931,12,Y,0,2023
13280,4/13/2023,t81,SAME,1938,20,Y,0,2023
13281,4/13/2023,t81,SAME,1939,13,Y,0,2023
13282,4/13/2023,t81,AMDU2,1984,6,Y,0,2023
13283,4/13/2023,t81,AMDU2,2460,5,D,0,2023
13284,4/13/2023,t81,EPNE,2689,49,M,0,2023
13285,4/13/2023,t81,AMDU2,2830,8,D,0,2023
13286,4/13/2023,t81,AMDU2,2890,7,D,0,2023
13287,4/13/2023,t81,LATR2,3303,58,M,0,2023
13288,4/13/2023,t81,LATR2,3323,9,D,0,2023
13289,4/13/2023,t81,KRER,3776,7,S,0,2023
13290,4/13/2023,t81,LYAN,4169,50,M,1,2023
13291,4/13/2023,t81,ACSH,4314,32,S,0,2023
13292,4/13/2023,t81,KRER,4456,1,D,0,2023
13293,4/13/2023,t81,KRER,4470,7,D,0,2023
13294,4/13/2023,t81,LATR2,4552,16,D,0,2023
13295,4/13/2023,t81,LATR2,4750,4,D,0,2023
13296,4/13/2023,t81,LATR2,7840,15,D,0,2023
13297,4/13/2023,t81,LATR2,7884,21,D,0,2023
13298,4/13/2023,t81,LATR2,8146,13,D,0,2023
13299,4/13/2023,t81,EPNE,8652,3,D,0,2023
13300,4/13/2023,t82,AMDU2,61,5,D,0,2023
13301,4/13/2023,t82,AMDU2,150,13,D,0,2023
13302,4/13/2023,t82,LATR2,206,16,D,0,2023
13303,4/13/2023,t82,LATR2,410,8,D,0,2023
13304,4/13/2023,t82,KRER,947,7,Y,0,2023
13305,4/13/2023,t82,LATR2,2111,12,Y,0,2023
13306,4/13/2023,t82,LATR2,4657,10,D,0,2023
13307,4/13/2023,t82,EPNE,4994,16,D,0,2023
13308,4/13/2023,t82,LATR2,6103,1,D,0,2023
13309,4/13/2023,t82,AMDU2,6932,2,D,0,2023
13310,4/13/2023,t82,AMDU2,6940,15,D,0,2023
13311,4/13/2023,t82,AMDU2,6965,4,D,0,2023
13312,4/13/2023,t82,AMDU2,7475,10,S,0,2023
13313,4/13/2023,t82,LATR2,7640,2,D,0,2023
13314,4/13/2023,t82,LATR2,7990,7,D,0,2023
13315,4/13/2023,t83,AMDU2,468,8,D,0,2023
13316,4/13/2023,t83,AMDU2,1521,11,D,0,2023
13317,4/13/2023,t83,LATR2,1810,7,D,0,2023
13318,4/13/2023,t83,AMDU2,3774,38,S,0,2023
13319,4/13/2023,t83,LATR2,4388,4,D,0,2023
13320,4/13/2023,t83,LATR2,4472,24,D,0,2023
13321,4/13/2023,t83,AMDU2,5820,8,D,0,2023
13322,4/13/2023,t83,LATR2,6150,6,D,0,2023
13323,4/13/2023,t83,EPNE,6759,5,D,0,2023
13324,4/13/2023,t83,LATR2,7599,5,D,0,2023
13325,4/13/2023,t83,LATR2,8904,3,D,0,2023
13326,4/13/2023,t83,AMDU2,8913,2,D,0,2023
13327,4/13/2023,t83,AMDU2,9015,1,D,0,2023
13328,4/13/2023,t84,LATR2,288,9,D,0,2023
13329,4/13/2023,t84,LATR2,2033,10,D,0,2023
13330,4/13/2023,t84,LATR2,2044,8,D,0,2023
13331,4/13/2023,t84,LATR2,2047,7,D,0,2023
13332,4/13/2023,t84,LATR2,2061,19,D,0,2023
13333,4/13/2023,t84,LATR2,2063,8,D,0,2023
13334,4/13/2023,t84,LATR2,2082,15,D,0,2023
13335,4/13/2023,t84,LATR2,2088,3,D,0,2023
13336,4/13/2023,t84,AMDU2,2356,7,D,0,2023
13337,4/13/2023,t84,AMDU2,2533,7,D,0,2023
13338,4/13/2023,t84,LATR2,3164,13,D,0,2023
13339,4/13/2023,t84,LATR2,3433,2,D,0,2023
13340,4/13/2023,t84,LATR2,3450,8,D,0,2023
13341,4/13/2023,t84,LATR2,3475,7,D,0,2023
13342,4/13/2023,t84,AMDU2,3822,5,D,0,2023
13343,4/13/2023,t84,AMDU2,3988,8,D,0,2023
13344,4/13/2023,t84,AMDU2,4106,7,D,0,2023
13345,4/13/2023,t84,AMDU2,5370,17,D,0,2023
13346,4/13/2023,t84,LATR2,5434,36,M,0,2023
13347,4/13/2023,t84,LATR2,5492,12,D,0,2023
13348,4/13/2023,t84,AMDU2,5836,4,D,0,2023
13349,4/13/2023,t84,AMDU2,5948,5,D,0,2023
13350,4/13/2023,t84,AMDU2,6004,3,D,0,2023
13351,4/13/2023,t84,AMDU2,6206,18,D,0,2023
13352,4/13/2023,t84,AMDU2,6220,7,D,0,2023
13353,4/13/2023,t84,LATR2,6286,14,D,0,2023
13354,4/13/2023,t84,LATR2,6283,1,D,0,2023
13355,4/13/2023,t84,AMDU2,6325,5,D,0,2023
13356,4/13/2023,t84,AMDU2,6349,6,D,0,2023
13357,4/13/2023,t84,LATR2,6407,9,D,0,2023
13358,4/13/2023,t84,LYAN,6500,34,M,1,2023
13359,4/13/2023,t84,AMDU2,6943,9,D,0,2023
13360,4/13/2023,t84,LATR2,7206,15,S,0,2023
13361,4/13/2023,t84,AMDU2,7759,25,D,0,2023
13362,4/13/2023,t84,LATR2,7803,15,D,0,2023
13363,4/13/2023,t84,LATR2,7883,12,D,0,2023
13364,4/13/2023,t84,LATR2,8026,9,D,0,2023
13365,4/13/2023,t84,AMDU2,8836,1,D,0,2023
13366,4/13/2023,t84,EPNE,9059,1,D,0,2023
13367,4/13/2023,t84,AMDU2,9242,18,S,0,2023
13368,4/13/2023,t84,YUSC2,9432,3,D,0,2023
13369,4/13/2023,t84,YUSC2,9507,8,D,0,2023
13370,4/13/2023,t84,AMDU2,9722,1,D,0,2023
13371,4/20/2023,t29,ERIN4,109,1,Y,0,2023
13372,4/20/2023,t29,AMDU2,197,47,S,0,2023
13373,4/20/2023,t29,ERIN4,178,4,Y,0,2023
13374,4/20/2023,t29,ERIN4,238,7,Y,0,2023
13375,4/20/2023,t29,ERIN4,433,2,Y,0,2023
13376,4/20/2023,t29,ERIN4,442,3,Y,0,2023
13377,4/20/2023,t29,ERIN4,470,2,Y,0,2023
13378,4/20/2023,t29,ERIN4,492,2,Y,0,2023
13379,4/20/2023,t29,ERIN4,566,5,Y,0,2023
13380,4/20/2023,t29,ERIN4,573,1,Y,0,2023
13381,4/20/2023,t29,ERIN4,624,3,Y,0,2023
13382,4/20/2023,t29,ERIN4,624,3,Y,0,2023
13383,4/20/2023,t29,ERIN4,642,5,Y,0,2023
13384,4/20/2023,t29,ERIN4,651,2,Y,0,2023
13385,4/20/2023,t29,ERIN4,710,8,Y,0,2023
13386,4/20/2023,t29,ERIN4,730,2,Y,0,2023
13387,4/20/2023,t29,ERIN4,735,3,Y,0,2023
13388,4/20/2023,t29,ERIN4,755,2,Y,0,2023
13389,4/20/2023,t29,ERIN4,884,1,Y,0,2023
13390,4/20/2023,t29,ERIN4,922,1,Y,0,2023
13391,4/20/2023,t29,ERIN4,938,3,Y,0,2023
13392,4/20/2023,t29,ERIN4,964,2,Y,0,2023
13393,4/20/2023,t29,ERIN4,977,1,Y,0,2023
13394,4/20/2023,t29,ERIN4,1026,1,Y,0,2023
13395,4/20/2023,t29,LATR2,1221,53,M,0,2023
13396,4/20/2023,t29,AMDU2,1452,1,D,0,2023
13397,4/20/2023,t29,LYAN,1533,54,M,1,2023
13398,4/20/2023,t29,ERIN4,1813,1,Y,0,2023
13399,4/20/2023,t29,AMDU2,2458,47,S,0,2023
13400,4/20/2023,t29,ERIN4,2534,2,Y,0,2023
13401,4/20/2023,t29,ERIN4,2559,3,Y,0,2023
13402,4/20/2023,t29,ERIN4,2627,1,Y,0,2023
13403,4/20/2023,t29,AMDU2,2680,18,D,0,2023
13404,4/20/2023,t29,ERIN4,2673,1,Y,0,2023
13405,4/20/2023,t29,ERIN4,2680,6,Y,0,2023
13406,4/20/2023,t29,ERIN4,2712,2,Y,0,2023
13407,4/20/2023,t29,ERIN4,2730,1,Y,0,2023
13408,4/20/2023,t29,ERIN4,2732,6,Y,0,2023
13409,4/20/2023,t29,ERIN4,2736,4,Y,0,2023
13410,4/20/2023,t29,ERIN4,2836,4,Y,0,2023
13411,4/20/2023,t29,ERIN4,2917,4,Y,0,2023
13412,4/20/2023,t29,ERIN4,2921,2,Y,0,2023
13413,4/20/2023,t29,ERIN4,2923,2,Y,0,2023
13414,4/20/2023,t29,ERIN4,2986,1,Y,0,2023
13415,4/20/2023,t29,ERIN4,3103,4,Y,0,2023
13416,4/20/2023,t29,ERIN4,3117,4,Y,0,2023
13417,4/20/2023,t29,ERIN4,3213,1,Y,0,2023
13418,4/20/2023,t29,ERIN4,3226,3,Y,0,2023
13419,4/20/2023,t29,ERIN4,3230,3,Y,0,2023
13420,4/20/2023,t29,ERIN4,3240,4,Y,0,2023
13421,4/20/2023,t29,ERIN4,3246,2,Y,0,2023
13422,4/20/2023,t29,ERIN4,3270,4,Y,0,2023
13423,4/20/2023,t29,LATR2,3286,107,M,0,2023
13424,4/20/2023,t29,ERIN4,3299,4,Y,0,2023
13425,4/20/2023,t29,AMDU2,3344,34,S,0,2023
13426,4/20/2023,t29,LATR2,3460,13,M,0,2023
13427,4/20/2023,t29,AMDU2,3753,37,D,0,2023
13428,4/20/2023,t29,AMDU2,3881,21,D,0,2023
13429,4/20/2023,t29,AMDU2,3889,31,D,0,2023
13430,4/20/2023,t29,AMDU2,3896,30,D,0,2023
13431,4/20/2023,t29,ERIN4,3910,3,Y,0,2023
13432,4/20/2023,t29,AMDU2,3940,21,D,0,2023
13433,4/20/2023,t29,AMDU2,4145,30,D,0,2023
13434,4/20/2023,t29,AMDU2,4162,36,M,0,2023
13435,4/20/2023,t29,AMDU2,4192,34,D,0,2023
13436,4/20/2023,t29,AMDU2,4240,28,M,0,2023
13437,4/20/2023,t29,AMDU2,4272,13,D,0,2023
13438,4/20/2023,t29,EPNE,4414,34,D,0,2023
