date,transect,L1_location_cm,L2_location_cm,L3_location_cm,L4_location_cm,L4_diameter_cm,slope_degrees
5/12/2022,t40,5595,,,,,
5/12/2022,t40,5596,,,,,
5/12/2022,t40,5596,,,,,
5/12/2022,t40,5597,,,,,
5/12/2022,t40,5597,,,,,
5/12/2022,t40,5599,,,,,
5/12/2022,t40,5600,,,,,
5/12/2022,t40,5601,,,,,
5/12/2022,t40,5602,,,,,
5/12/2022,t40,5604,,,,,
5/12/2022,t40,5606,,,,,
5/12/2022,t40,5607,,,,,
5/12/2022,t40,5608,,,,,
5/12/2022,t40,5610,,,,,
5/12/2022,t40,5610,,,,,
5/12/2022,t40,5610,,,,,
5/12/2022,t40,5613,,,,,
5/12/2022,t40,5616,,,,,
5/12/2022,t40,5616,,,,,
5/12/2022,t40,5616,,,,,
5/12/2022,t40,5618,,,,,
5/12/2022,t40,5618,,,,,
5/12/2022,t40,5619,,,,,
5/12/2022,t40,5619,,,,,
5/12/2022,t40,5619,,,,,
5/12/2022,t40,5619,,,,,
5/12/2022,t40,5619,,,,,
5/12/2022,t40,5622,,,,,
5/12/2022,t40,5622,,,,,
5/12/2022,t40,5622,,,,,
5/12/2022,t40,5622,,,,,
5/12/2022,t40,5622,,,,,
5/12/2022,t40,5623,,,,,
5/12/2022,t40,5623,,,,,
5/12/2022,t40,5623,,,,,
5/12/2022,t40,5623,,,,,
5/12/2022,t40,5623,,,,,
5/12/2022,t40,5627,,,,,
5/12/2022,t40,5628,,,,,
5/12/2022,t40,5629,,,,,
5/12/2022,t40,5631,,,,,
5/12/2022,t40,5634,,,,,
5/12/2022,t40,5635,,,,,
5/12/2022,t40,5636,,,,,
5/12/2022,t40,5637,,,,,
5/12/2022,t40,5638,,,,,
5/12/2022,t40,5639,,,,,
5/12/2022,t40,5639,,,,,
5/12/2022,t40,5641,,,,,
5/12/2022,t40,5641,,,,,
5/12/2022,t40,5642,,,,,
5/12/2022,t40,5643,,,,,
5/12/2022,t40,5645,,,,,
5/12/2022,t40,5646,,,,,
5/12/2022,t40,5648,,,,,
5/12/2022,t40,5649,,,,,
5/12/2022,t40,5652,,,,,
5/12/2022,t40,5652,,,,,
5/12/2022,t40,5655,,,,,
5/12/2022,t40,5657,,,,,
5/12/2022,t40,5657,,,,,
5/12/2022,t40,5658,,,,,
5/12/2022,t40,5659,,,,,
5/12/2022,t40,5660,,,,,
5/12/2022,t40,5660,,,,,
5/12/2022,t40,5672,,,,,
5/12/2022,t40,5675,,,,,
5/12/2022,t40,5676,,,,,
5/12/2022,t40,5676,,,,,
5/12/2022,t40,5683,,,,,
5/12/2022,t40,5683,,,,,
5/12/2022,t40,5690,,,,,
5/12/2022,t40,5692,,,,,
5/12/2022,t40,5693,,,,,
5/12/2022,t40,5695,,,,,
5/12/2022,t40,5696,,,,,
5/12/2022,t40,5697,,,,,
5/12/2022,t40,5700,,,,,
5/12/2022,t40,5701,,,,,
5/12/2022,t40,5702,,,,,
5/12/2022,t40,5704,,,,,
5/12/2022,t40,5705,,,,,
5/12/2022,t40,5706,,,,,
5/12/2022,t40,5706,,,,,
5/12/2022,t40,5707,,,,,
5/12/2022,t40,5707,,,,,
5/12/2022,t40,5708,,,,,
5/12/2022,t40,5708,,,,,
5/12/2022,t40,5708,,,,,
5/12/2022,t40,5710,,,,,
5/12/2022,t40,5710,,,,,
5/12/2022,t40,5711,,,,,
5/12/2022,t40,5712,,,,,
5/12/2022,t40,5713,,,,,
5/12/2022,t40,5716,,,,,
5/12/2022,t40,5716,,,,,
5/12/2022,t40,5720,,,,,
5/12/2022,t40,5721,,,,,
5/12/2022,t40,5725,,,,,
5/12/2022,t40,5726,,,,,
5/12/2022,t40,5730,,,,,
5/12/2022,t40,5733,,,,,
5/12/2022,t40,5734,,,,,
5/12/2022,t40,5735,,,,,
5/12/2022,t40,5736,,,,,
5/12/2022,t40,5737,,,,,
5/12/2022,t40,5738,,,,,
5/12/2022,t40,5740,,,,,
5/12/2022,t40,5742,,,,,
5/12/2022,t40,5742,,,,,
5/12/2022,t40,5745,,,,,
5/12/2022,t40,5745,,,,,
5/12/2022,t40,5749,,,,,
5/12/2022,t40,5750,,,,,
5/13/2022,t41,4252,4628,,5069,17,6
5/13/2022,t41,4251,4913,,,,
5/13/2022,t41,4250,5796,,,,
5/13/2022,t41,4256,5851,,,,
5/13/2022,t41,4256,,,,,
5/13/2022,t41,4257,,,,,
5/13/2022,t41,4257,,,,,
5/13/2022,t41,4258,,,,,
5/13/2022,t41,4259,,,,,
5/13/2022,t41,4273,,,,,
5/13/2022,t41,4276,,,,,
5/13/2022,t41,4277,,,,,
5/13/2022,t41,4278,,,,,
5/13/2022,t41,4352,,,,,
5/13/2022,t41,5361,,,,,
5/13/2022,t41,4362,,,,,
5/13/2022,t41,4363,,,,,
5/13/2022,t41,5363,,,,,
5/13/2022,t41,4378,,,,,
5/13/2022,t41,4443,,,,,
5/13/2022,t41,4447,,,,,
5/13/2022,t41,4448,,,,,
5/13/2022,t41,4483,,,,,
5/13/2022,t41,4614,,,,,
5/13/2022,t41,4615,,,,,
5/13/2022,t41,4616,,,,,
5/13/2022,t41,4616,,,,,
5/13/2022,t41,4617,,,,,
5/13/2022,t41,4618,,,,,
5/13/2022,t41,4619,,,,,
5/13/2022,t41,4620,,,,,
5/13/2022,t41,4621,,,,,
5/13/2022,t41,4621,,,,,
5/13/2022,t41,4622,,,,,
5/13/2022,t41,4624,,,,,
5/13/2022,t41,4628,,,,,
5/13/2022,t41,4629,,,,,
5/13/2022,t41,4694,,,,,
5/13/2022,t41,4709,,,,,
5/13/2022,t41,4790,,,,,
5/13/2022,t41,4875,,,,,
5/13/2022,t41,4881,,,,,
5/13/2022,t41,4882,,,,,
5/13/2022,t41,4882,,,,,
5/13/2022,t41,4889,,,,,
5/13/2022,t41,4890,,,,,
5/13/2022,t41,4891,,,,,
5/13/2022,t41,4892,,,,,
5/13/2022,t41,4894,,,,,
5/13/2022,t41,4895,,,,,
5/13/2022,t41,4896,,,,,
5/13/2022,t41,4896,,,,,
5/13/2022,t41,4897,,,,,
5/13/2022,t41,4898,,,,,
5/13/2022,t41,4899,,,,,
5/13/2022,t41,4900,,,,,
5/13/2022,t41,4900,,,,,
5/13/2022,t41,4901,,,,,
5/13/2022,t41,4902,,,,,
5/13/2022,t41,4902,,,,,
5/13/2022,t41,4903,,,,,
5/13/2022,t41,4903,,,,,
5/13/2022,t41,4904,,,,,
5/13/2022,t41,4904,,,,,
5/13/2022,t41,4904,,,,,
5/13/2022,t41,4905,,,,,
5/13/2022,t41,4905,,,,,
5/13/2022,t41,4906,,,,,
5/13/2022,t41,4907,,,,,
5/13/2022,t41,4908,,,,,
5/13/2022,t41,4908,,,,,
5/13/2022,t41,4908,,,,,
5/13/2022,t41,4908,,,,,
5/13/2022,t41,4908,,,,,
5/13/2022,t41,4905,,,,,
5/13/2022,t41,4905,,,,,
5/13/2022,t41,4905,,,,,
5/13/2022,t41,4905,,,,,
5/13/2022,t41,4905,,,,,
5/13/2022,t41,4910,,,,,
5/13/2022,t41,4911,,,,,
5/13/2022,t41,4915,,,,,
5/13/2022,t41,4920,,,,,
5/13/2022,t41,4934,,,,,
5/13/2022,t41,4945,,,,,
5/13/2022,t41,4954,,,,,
5/13/2022,t41,4956,,,,,
5/13/2022,t41,4960,,,,,
5/13/2022,t41,4961,,,,,
5/13/2022,t41,4967,,,,,
5/13/2022,t41,4983,,,,,
5/13/2022,t41,4997,,,,,
5/13/2022,t41,5001,,,,,
5/13/2022,t41,5003,,,,,
5/13/2022,t41,5008,,,,,
5/13/2022,t41,5012,,,,,
5/13/2022,t41,5075,,,,,
5/13/2022,t41,5076,,,,,
5/13/2022,t41,5080,,,,,
5/13/2022,t41,5095,,,,,
5/13/2022,t41,5114,,,,,
5/13/2022,t41,5116,,,,,
5/13/2022,t41,5119,,,,,
5/13/2022,t41,5120,,,,,
5/13/2022,t41,5124,,,,,
5/13/2022,t41,5127,,,,,
5/13/2022,t41,5136,,,,,
5/13/2022,t41,5138,,,,,
5/13/2022,t41,5139,,,,,
5/13/2022,t41,5140,,,,,
5/13/2022,t41,5141,,,,,
5/13/2022,t41,5145,,,,,
5/13/2022,t41,5143,,,,,
5/13/2022,t41,5148,,,,,
5/13/2022,t41,515,,,,,
5/13/2022,t41,5159,,,,,
5/13/2022,t41,5157,,,,,
5/13/2022,t41,5169,,,,,
5/13/2022,t41,5180,,,,,
5/13/2022,t41,5196,,,,,
5/13/2022,t41,5289,,,,,
5/13/2022,t41,5214,,,,,
5/13/2022,t41,5223,,,,,
5/13/2022,t41,5237,,,,,
5/13/2022,t41,5246,,,,,
5/13/2022,t41,5288,,,,,
5/13/2022,t41,5318,,,,,
5/13/2022,t41,5319,,,,,
5/13/2022,t41,5320,,,,,
5/13/2022,t41,5322,,,,,
5/13/2022,t41,5323,,,,,
5/13/2022,t41,5326,,,,,
5/13/2022,t41,5328,,,,,
5/13/2022,t41,5334,,,,,
5/13/2022,t41,5333,,,,,
5/13/2022,t41,5335,,,,,
5/13/2022,t41,5336,,,,,
5/13/2022,t41,5336,,,,,
5/13/2022,t41,5341,,,,,
5/13/2022,t41,5341,,,,,
5/13/2022,t41,5345,,,,,
5/13/2022,t41,5345,,,,,
5/13/2022,t41,5345,,,,,
5/13/2022,t41,5346,,,,,
5/13/2022,t41,5348,,,,,
5/13/2022,t41,5362,,,,,
5/13/2022,t41,5363,,,,,
5/13/2022,t41,5365,,,,,
5/13/2022,t41,5497,,,,,
5/16/2022,t42,,,,,,
5/16/2022,t43,4325,5745,,,,
5/16/2022,t43,4326,,,,,
5/16/2022,t43,4327,,,,,
5/16/2022,t43,4361,,,,,
5/16/2022,t43,4394,,,,,
5/16/2022,t43,4401,,,,,
5/16/2022,t43,4406,,,,,
5/16/2022,t43,4408,,,,,
5/16/2022,t43,4409,,,,,
5/16/2022,t43,4410,,,,,
5/16/2022,t43,4412,,,,,
5/16/2022,t43,4413,,,,,
5/16/2022,t43,4418,,,,,
5/16/2022,t43,4420,,,,,
5/16/2022,t43,4421,,,,,
5/16/2022,t43,4422,,,,,
5/16/2022,t43,4424,,,,,
5/16/2022,t43,4426,,,,,
5/16/2022,t43,4427,,,,,
5/16/2022,t43,4437,,,,,
5/16/2022,t43,4450,,,,,
5/16/2022,t43,4452,,,,,
5/16/2022,t43,4455,,,,,
5/16/2022,t43,4460,,,,,
5/16/2022,t43,4464,,,,,
5/16/2022,t43,4466,,,,,
5/16/2022,t43,4468,,,,,
5/16/2022,t43,4476,,,,,
5/16/2022,t43,4479,,,,,
5/16/2022,t43,4481,,,,,
5/16/2022,t43,4510,,,,,
5/16/2022,t43,4512,,,,,
5/16/2022,t43,4579,,,,,
5/16/2022,t43,4613,,,,,
5/16/2022,t43,4615,,,,,
5/16/2022,t43,4634,,,,,
5/16/2022,t43,4642,,,,,
5/16/2022,t43,4656,,,,,
5/16/2022,t43,4678,,,,,
5/16/2022,t43,4723,,,,,
5/16/2022,t43,4724,,,,,
5/16/2022,t43,4756,,,,,
5/16/2022,t43,4757,,,,,
5/16/2022,t43,4927,,,,,
5/16/2022,t43,4949,,,,,
5/16/2022,t43,4950,,,,,
5/16/2022,t43,4993,,,,,
5/16/2022,t43,5379,,,,,
5/16/2022,t43,5386,,,,,
5/16/2022,t43,5400,,,,,
5/16/2022,t43,5407,,,,,
5/16/2022,t43,5409,,,,,
5/16/2022,t43,5413,,,,,
5/16/2022,t43,5415,,,,,
5/16/2022,t43,5418,,,,,
5/16/2022,t43,5424,,,,,
5/16/2022,t43,5419,,,,,
5/16/2022,t43,5432,,,,,
5/16/2022,t43,5439,,,,,
5/16/2022,t43,5445,,,,,
5/16/2022,t43,5451,,,,,
5/16/2022,t43,5452,,,,,
5/16/2022,t43,5460,,,,,
5/16/2022,t43,5466,,,,,
5/16/2022,t43,5469,,,,,
5/16/2022,t43,5472,,,,,
5/16/2022,t43,5490,,,,,
5/16/2022,t43,5491,,,,,
5/16/2022,t43,5502,,,,,
5/16/2022,t43,5509,,,,,
5/16/2022,t43,5516,,,,,
5/16/2022,t43,5530,,,,,
5/16/2022,t43,5555,,,,,
5/16/2022,t43,5553,,,,,
5/16/2022,t43,5572,,,,,
5/16/2022,t43,5587,,,,,
5/16/2022,t43,5591,,,,,
5/16/2022,t43,5595,,,,,
5/16/2022,t43,5601,,,,,
5/16/2022,t43,5606,,,,,
5/16/2022,t43,5608,,,,,
5/16/2022,t43,5634,,,,,
5/16/2022,t43,5636,,,,,
5/16/2022,t43,5650,,,,,
5/16/2022,t43,5651,,,,,
5/16/2022,t43,5653,,,,,
5/16/2022,t43,5655,,,,,
5/16/2022,t43,5662,,,,,
5/16/2022,t43,5671,,,,,
5/16/2022,t43,5673,,,,,
5/16/2022,t43,5677,,,,,
5/16/2022,t43,5683,,,,,
5/16/2022,t43,5705,,,,,
5/16/2022,t43,5712,,,,,
5/16/2022,t43,5715,,,,,
5/16/2022,t43,5717,,,,,
5/16/2022,t43,5718,,,,,
5/16/2022,t43,5724,,,,,
5/16/2022,t43,5732,,,,,
5/16/2022,t43,5739,,,,,
5/16/2022,t44,4340,6232,,,,
5/16/2022,t44,4345,,,,,
5/16/2022,t44,4454,,,,,
5/16/2022,t44,4610,,,,,
5/16/2022,t44,4654,,,,,
5/16/2022,t44,5604,,,,,
5/17/2022,t45,4309,,,,,
5/17/2022,t45,4316,,,,,
5/17/2022,t45,4317,,,,,
5/17/2022,t45,4441,,,,,
5/17/2022,t45,4494,,,,,
5/17/2022,t45,4494,,,,,
5/17/2022,t45,5193,,,,,
5/17/2022,t45,5304,,,,,
5/17/2022,t45,5358,,,,,
5/17/2022,t46,4262,5542,,,,
5/17/2022,t46,4404,6242,,,,
5/17/2022,t46,4439,6247,,,,
5/17/2022,t46,4449,,,,,
5/17/2022,t46,4457,,,,,
5/17/2022,t46,4464,,,,,
5/17/2022,t46,4498,,,,,
5/17/2022,t46,4499,,,,,
5/17/2022,t46,4500,,,,,
5/17/2022,t46,4500,,,,,
5/17/2022,t46,4508,,,,,
5/17/2022,t46,4507,,,,,
5/17/2022,t46,4517,,,,,
5/17/2022,t46,4554,,,,,
5/17/2022,t46,4562,,,,,
5/17/2022,t46,5466,,,,,
5/17/2022,t46,5474,,,,,
5/17/2022,t46,5480,,,,,
5/17/2022,t46,5481,,,,,
5/17/2022,t46,5482,,,,,
5/17/2022,t46,5484,,,,,
5/17/2022,t46,5485,,,,,
5/17/2022,t46,5486,,,,,
5/17/2022,t46,5487,,,,,
5/17/2022,t46,5488,,,,,
5/17/2022,t46,5494,,,,,
5/17/2022,t46,5497,,,,,
5/17/2022,t46,5500,,,,,
5/17/2022,t46,5510,,,,,
5/17/2022,t46,5518,,,,,
5/17/2022,t46,5521,,,,,
5/17/2022,t46,5531,,,,,
5/17/2022,t46,5543,,,,,
5/17/2022,t46,5544,,,,,
5/17/2022,t46,5545,,,,,
5/17/2022,t46,5546,,,,,
5/17/2022,t46,5547,,,,,
5/17/2022,t46,5548,,,,,
5/17/2022,t46,5550,,,,,
5/17/2022,t46,5551,,,,,
5/17/2022,t46,5557,,,,,
5/17/2022,t46,5565,,,,,
5/17/2022,t46,5564,,,,,
5/17/2022,t46,5563,,,,,
5/17/2022,t46,5562,,,,,
5/17/2022,t46,5573,,,,,
5/17/2022,t46,5592,,,,,
5/17/2022,t46,5595,,,,,
5/17/2022,t46,5596,,,,,
5/17/2022,t46,5597,,,,,
5/17/2022,t46,5598,,,,,
5/17/2022,t46,5580,,,,,
5/17/2022,t46,5601,,,,,
5/17/2022,t46,5602,,,,,
5/17/2022,t46,5602,,,,,
5/17/2022,t46,5603,,,,,
5/17/2022,t46,5607,,,,,
5/17/2022,t46,5607,,,,,
5/17/2022,t46,5607,,,,,
5/17/2022,t46,5608,,,,,
5/17/2022,t46,5609,,,,,
5/17/2022,t46,5609,,,,,
5/17/2022,t46,5609,,,,,
5/17/2022,t46,5610,,,,,
5/17/2022,t46,5610,,,,,
5/17/2022,t46,5610,,,,,
5/17/2022,t46,5612,,,,,
5/17/2022,t46,5615,,,,,
5/17/2022,t46,5615,,,,,
5/17/2022,t46,5615,,,,,
5/17/2022,t46,5617,,,,,
5/17/2022,t46,5619,,,,,
5/17/2022,t46,5620,,,,,
5/17/2022,t46,5622,,,,,
5/17/2022,t46,5624,,,,,
5/17/2022,t46,5625,,,,,
5/17/2022,t46,5642,,,,,
5/17/2022,t46,5644,,,,,
5/17/2022,t46,5648,,,,,
5/17/2022,t46,5675,,,,,
5/17/2022,t46,5732,,,,,
5/17/2022,t46,5733,,,,,
5/17/2022,t47,4549,5490,,,,
5/17/2022,t47,4550,5529,,,,
5/17/2022,t47,4569,5675,,,,
5/17/2022,t47,4575,5704,,,,
5/17/2022,t47,4607,6201,,,,
5/17/2022,t47,4608,,,,,
5/17/2022,t47,4613,,,,,
5/17/2022,t47,4614,,,,,
5/17/2022,t47,4622,,,,,
5/17/2022,t47,4719,,,,,
5/17/2022,t47,5091,,,,,
5/17/2022,t47,5095,,,,,
5/17/2022,t47,5106,,,,,
5/17/2022,t47,5335,,,,,
5/17/2022,t47,5414,,,,,
5/17/2022,t47,5420,,,,,
5/17/2022,t47,5422,,,,,
5/17/2022,t47,5425,,,,,
5/17/2022,t47,5440,,,,,
5/17/2022,t47,5452,,,,,
5/17/2022,t47,5461,,,,,
5/17/2022,t47,5475,,,,,
5/17/2022,t47,5485,,,,,
5/17/2022,t47,5486,,,,,
5/17/2022,t47,5492,,,,,
5/17/2022,t47,5493,,,,,
5/17/2022,t47,5494,,,,,
5/17/2022,t47,5495,,,,,
5/17/2022,t47,5495,,,,,
5/17/2022,t47,5497,,,,,
5/17/2022,t47,5498,,,,,
5/17/2022,t47,5498,,,,,
5/17/2022,t47,5499,,,,,
5/17/2022,t47,5500,,,,,
5/17/2022,t47,5500,,,,,
5/17/2022,t47,5501,,,,,
5/17/2022,t47,5501,,,,,
5/17/2022,t47,5505,,,,,
5/17/2022,t47,5506,,,,,
5/17/2022,t47,5506,,,,,
5/17/2022,t47,5513,,,,,
5/17/2022,t47,5535,,,,,
5/17/2022,t47,5539,,,,,
5/17/2022,t47,5540,,,,,
5/17/2022,t47,5547,,,,,
5/17/2022,t47,5546,,,,,
5/17/2022,t47,5549,,,,,
5/17/2022,t47,5549,,,,,
5/17/2022,t47,5550,,,,,
5/17/2022,t47,5551,,,,,
5/17/2022,t47,5552,,,,,
5/17/2022,t47,5554,,,,,
5/17/2022,t47,5555,,,,,
5/17/2022,t47,5560,,,,,
5/17/2022,t47,5568,,,,,
5/17/2022,t47,5582,,,,,
5/17/2022,t47,5586,,,,,
5/17/2022,t47,5589,,,,,
5/17/2022,t47,5592,,,,,
5/17/2022,t47,5600,,,,,
5/17/2022,t47,5611,,,,,
5/17/2022,t47,5631,,,,,
5/17/2022,t47,5631,,,,,
5/17/2022,t47,5637,,,,,
5/18/2022,t48,4400,3913,,,,
5/18/2022,t48,4860,3921,,,,
5/18/2022,t48,4868,5521,,,,
5/18/2022,t48,4895,,,,,
5/18/2022,t48,4888,,,,,
5/18/2022,t48,5237,,,,,
5/18/2022,t48,5245,,,,,
5/18/2022,t48,5247,,,,,
5/18/2022,t48,5255,,,,,
5/18/2022,t48,5329,,,,,
5/18/2022,t48,5335,,,,,
5/18/2022,t48,5340,,,,,
5/18/2022,t48,5345,,,,,
5/18/2022,t48,5346,,,,,
5/18/2022,t48,5360,,,,,
5/18/2022,t48,5364,,,,,
5/18/2022,t48,5367,,,,,
5/18/2022,t48,5380,,,,,
5/18/2022,t48,5453,,,,,
5/18/2022,t48,5479,,,,,
5/18/2022,t48,5485,,,,,
5/18/2022,t48,5492,,,,,
5/18/2022,t48,5498,,,,,
5/18/2022,t48,5499,,,,,
5/18/2022,t48,5499,,,,,
5/18/2022,t48,5503,,,,,
5/18/2022,t48,5504,,,,,
5/18/2022,t48,5519,,,,,
5/18/2022,t48,5528,,,,,
5/18/2022,t48,5533,,,,,
5/18/2022,t48,5545,,,,,
5/18/2022,t48,5550,,,,,
5/18/2022,t48,5550,,,,,
5/18/2022,t48,5553,,,,,
5/18/2022,t48,5560,,,,,
5/18/2022,t48,5562,,,,,
5/18/2022,t48,5563,,,,,
5/18/2022,t48,5564,,,,,
5/18/2022,t48,5565,,,,,
5/18/2022,t48,5566,,,,,
5/18/2022,t48,5572,,,,,
5/18/2022,t48,5574,,,,,
5/18/2022,t48,5595,,,,,
5/18/2022,t48,5596,,,,,
5/18/2022,t48,5604,,,,,
5/18/2022,t48,5607,,,,,
5/18/2022,t48,5616,,,,,
5/18/2022,t49,4329,4380,,7781,25,
5/18/2022,t49,4347,4383,,,,
5/18/2022,t49,4368,4386,,,,
5/18/2022,t49,4374,4387,,,,
5/18/2022,t49,4391,4450,,,,
5/18/2022,t49,4394,6209,,,,
5/18/2022,t49,4395,6214,,,,
5/18/2022,t49,4396,6236,,,,
5/18/2022,t49,4396,,,,,
5/18/2022,t49,4397,,,,,
5/18/2022,t49,4397,,,,,
5/18/2022,t49,4397,,,,,
5/18/2022,t49,4398,,,,,
5/18/2022,t49,4399,,,,,
5/18/2022,t49,4400,,,,,
5/18/2022,t49,4400,,,,,
5/18/2022,t49,4401,,,,,
5/18/2022,t49,4402,,,,,
5/18/2022,t49,4409,,,,,
5/18/2022,t49,4411,,,,,
5/18/2022,t49,4412,,,,,
5/18/2022,t49,4457,,,,,
5/18/2022,t49,4462,,,,,
5/18/2022,t49,4462,,,,,
5/18/2022,t49,4465,,,,,
5/18/2022,t49,4470,,,,,
5/18/2022,t49,4476,,,,,
5/18/2022,t49,4478,,,,,
5/18/2022,t49,4478,,,,,
5/18/2022,t49,4488,,,,,
5/18/2022,t49,4497,,,,,
5/18/2022,t49,4499,,,,,
5/18/2022,t49,4513,,,,,
5/18/2022,t49,4534,,,,,
5/18/2022,t49,4546,,,,,
5/18/2022,t49,5319,,,,,
5/18/2022,t49,5323,,,,,
5/18/2022,t49,5324,,,,,
5/18/2022,t49,5337,,,,,
5/18/2022,t49,5342,,,,,
5/18/2022,t49,5347,,,,,
5/18/2022,t49,5347,,,,,
5/18/2022,t49,5349,,,,,
5/18/2022,t49,5355,,,,,
5/18/2022,t49,5356,,,,,
5/18/2022,t49,5357,,,,,
5/18/2022,t49,5359,,,,,
5/18/2022,t49,5359,,,,,
5/18/2022,t49,5360,,,,,
5/18/2022,t49,5363,,,,,
5/18/2022,t49,5364,,,,,
5/18/2022,t49,5365,,,,,
5/18/2022,t49,5366,,,,,
5/18/2022,t49,5367,,,,,
5/18/2022,t49,5369,,,,,
5/18/2022,t49,5370,,,,,
5/18/2022,t49,5371,,,,,
5/18/2022,t49,5371,,,,,
5/18/2022,t49,5372,,,,,
5/18/2022,t49,5372,,,,,
5/18/2022,t49,5376,,,,,
5/18/2022,t49,5377,,,,,
5/18/2022,t49,5378,,,,,
5/18/2022,t49,5380,,,,,
5/18/2022,t49,5381,,,,,
5/18/2022,t49,5385,,,,,
5/18/2022,t49,5384,,,,,
5/18/2022,t49,5386,,,,,
5/18/2022,t49,5388,,,,,
5/18/2022,t49,5388,,,,,
5/18/2022,t49,5391,,,,,
5/18/2022,t49,5391,,,,,
5/18/2022,t49,5392,,,,,
5/18/2022,t49,5394,,,,,
5/18/2022,t49,5394,,,,,
5/18/2022,t49,5395,,,,,
5/18/2022,t49,5395,,,,,
5/18/2022,t49,5397,,,,,
5/18/2022,t49,5399,,,,,
5/18/2022,t49,5399,,,,,
5/18/2022,t49,5400,,,,,
5/18/2022,t49,5401,,,,,
5/18/2022,t49,5401,,,,,
5/18/2022,t49,5403,,,,,
5/18/2022,t49,5403,,,,,
5/18/2022,t49,5404,,,,,
5/18/2022,t49,5405,,,,,
5/18/2022,t49,5407,,,,,
5/18/2022,t49,5410,,,,,
5/18/2022,t49,5411,,,,,
5/18/2022,t49,5412,,,,,
5/18/2022,t49,5418,,,,,
5/18/2022,t49,5423,,,,,
5/18/2022,t49,5478,,,,,
5/18/2022,t49,5481,,,,,
5/18/2022,t49,5490,,,,,
5/18/2022,t49,5493,,,,,
5/18/2022,t49,5501,,,,,
5/18/2022,t49,5502,,,,,
5/18/2022,t49,5506,,,,,
5/18/2022,t49,5506,,,,,
5/18/2022,t49,5510,,,,,
5/18/2022,t49,5515,,,,,
5/18/2022,t49,5515,,,,,
5/18/2022,t49,5520,,,,,
5/18/2022,t49,5523,,,,,
5/18/2022,t49,5527,,,,,
5/18/2022,t49,5528,,,,,
5/18/2022,t49,5529,,,,,
5/18/2022,t49,5530,,,,,
5/18/2022,t49,5530,,,,,
5/18/2022,t49,5530,,,,,
5/18/2022,t49,5548,,,,,
5/18/2022,t49,5553,,,,,
5/18/2022,t49,5560,,,,,
5/18/2022,t49,5561,,,,,
5/18/2022,t49,5567,,,,,
5/18/2022,t49,5568,,,,,
5/18/2022,t49,5573,,,,,
5/18/2022,t49,5582,,,,,
5/18/2022,t49,5585,,,,,
5/18/2022,t49,5600,,,,,
5/18/2022,t49,5602,,,,,
5/18/2022,t49,5602,,,,,
5/18/2022,t49,5603,,,,,
5/18/2022,t49,5605,,,,,
5/18/2022,t49,5607,,,,,
5/18/2022,t49,5609,,,,,
5/18/2022,t49,5610,,,,,
5/18/2022,t49,5612,,,,,
5/18/2022,t49,5636,,,,,
5/18/2022,t50,4347,3898,,,,
5/18/2022,t50,4378,,,,,
5/18/2022,t50,4386,,,,,
5/18/2022,t50,4411,,,,,
5/18/2022,t50,4412,,,,,
5/18/2022,t50,4413,,,,,
5/18/2022,t50,4425,,,,,
5/18/2022,t50,4438,,,,,
5/18/2022,t50,4651,,,,,
5/18/2022,t50,5048,,,,,
5/18/2022,t50,5080,,,,,
5/18/2022,t50,5358,,,,,
5/18/2022,t50,5378,,,,,
5/19/2022,t51,4679,5813,,,,
5/19/2022,t51,4687,5816,,,,
5/19/2022,t51,4685,6250,,,,
5/19/2022,t51,4695,,,,,
5/19/2022,t51,4701,,,,,
5/19/2022,t51,4702,,,,,
5/19/2022,t51,4703,,,,,
5/19/2022,t51,4703,,,,,
5/19/2022,t51,4704,,,,,
5/19/2022,t51,4710,,,,,
5/19/2022,t51,4711,,,,,
5/19/2022,t51,4714,,,,,
5/19/2022,t51,4715,,,,,
5/19/2022,t51,4716,,,,,
5/19/2022,t51,4725,,,,,
5/19/2022,t51,4736,,,,,
5/19/2022,t51,4740,,,,,
5/19/2022,t51,4750,,,,,
5/19/2022,t51,4760,,,,,
5/19/2022,t51,4769,,,,,
5/19/2022,t51,5055,,,,,
5/19/2022,t51,5128,,,,,
5/19/2022,t51,5191,,,,,
5/19/2022,t51,5214,,,,,
5/19/2022,t51,5312,,,,,
5/19/2022,t51,5376,,,,,
5/19/2022,t51,5420,,,,,
5/19/2022,t51,5458,,,,,
5/19/2022,t51,5508,,,,,
5/19/2022,t51,5567,,,,,
5/19/2022,t51,5569,,,,,
5/19/2022,t51,5570,,,,,
5/19/2022,t51,5628,,,,,
5/19/2022,t51,5628,,,,,
5/19/2022,t51,5725,,,,,
5/19/2022,t51,5749,,,,,
5/24/2022,t52,,6074,,,,
5/24/2022,t52,,6079,,,,
5/24/2022,t52,,6081,,,,
5/24/2022,t52,,6098,,,,
5/24/2022,t53,4284,4106,,,,3
5/24/2022,t53,4285,4531,,,,
5/24/2022,t53,4305,,,,,
5/24/2022,t53,4355,,,,,
5/24/2022,t53,4383,,,,,
5/24/2022,t53,4472,,,,,
5/24/2022,t53,4513,,,,,
5/24/2022,t53,4516,,,,,
5/24/2022,t53,4518,,,,,
5/24/2022,t53,4519,,,,,
5/24/2022,t53,4520,,,,,
5/24/2022,t53,4526,,,,,
5/24/2022,t53,4528,,,,,
5/24/2022,t53,4537,,,,,
5/24/2022,t53,4538,,,,,
